order_id,product_id,warehouse_id,quantity,status,order_timestamp
O002276,P0084,W01,20,CANCELLED,2026-08-11T03:19:20.880590
O002277,P0064,W02,21,CANCELLED,2026-08-11T18:39:20.880590
O002278,P0075,W01,22,FULFILLED,2026-08-29T23:13:20.880590
O002279,P0028,W04,25,CANCELLED,2026-08-26T04:52:20.880590
O002280,P0049,W02,7,CANCELLED,2026-09-01T03:53:20.880590
O002281,P0045,W08,14,CANCELLED,2026-08-12T17:20:20.880590
O002282,P0048,W04,17,FULFILLED,2026-08-07T09:43:20.880590
O002283,P0085,W05,10,CANCELLED,2026-08-19T05:43:20.880590
O002284,P0001,W07,2,PLACED,2026-08-18T01:15:20.880590
O002285,P0020,W06,27,FULFILLED,2026-08-08T06:05:20.880590
O002286,P0022,W07,8,CANCELLED,2026-08-22T07:25:20.880590
O002287,P0079,W07,27,PLACED,2026-08-15T19:51:20.880590
O002288,P0055,W03,21,CANCELLED,2026-09-02T08:35:20.880590
O002289,P0052,W06,17,PROCESSING,2026-08-14T23:09:20.880590
O002290,P0030,W02,23,PROCESSING,2026-08-26T23:10:20.880590
O002291,P0016,W07,27,FULFILLED,2026-08-30T00:11:20.880590
O002292,P0021,W06,7,PLACED,2026-09-01T05:20:20.880590
O002293,P0004,W07,1,PROCESSING,2026-08-11T07:17:20.880590
O002294,P0080,W02,19,CANCELLED,2026-08-08T07:48:20.880590
O002295,P0096,W03,15,FULFILLED,2026-08-08T05:02:20.880590
O002296,P0031,W04,10,PROCESSING,2026-08-15T13:11:20.880590
O002297,P0032,W07,25,FULFILLED,2026-08-31T10:14:20.880590
O002298,P0036,W02,30,PROCESSING,2026-08-09T09:56:20.880590
O002299,P0003,W02,4,CANCELLED,2026-09-04T14:44:20.880590
O002300,P0016,W02,5,FULFILLED,2026-09-03T04:17:20.880590
O002301,P0024,W02,3,CANCELLED,2026-08-18T23:35:20.880590
O002302,P0027,W07,4,CANCELLED,2026-08-23T12:09:20.880590
O002303,P0053,W02,16,PLACED,2026-08-08T01:23:20.880590
O002304,P0088,W07,13,FULFILLED,2026-08-16T15:06:20.880590
O002305,P0058,W03,6,FULFILLED,2026-09-04T21:25:20.880590
O002306,P0023,W01,4,FULFILLED,2026-08-07T12:29:20.880590
O002307,P0062,W01,6,FULFILLED,2026-08-22T20:11:20.880590
O002308,P0025,W01,18,PLACED,2026-08-12T14:13:20.880590
O002309,P0066,W03,7,FULFILLED,2026-08-30T15:12:20.880590
O002310,P0028,W01,11,PROCESSING,2026-08-12T06:47:20.880590
O002311,P0011,W03,9,FULFILLED,2026-08-17T01:27:20.880590
O002312,P0026,W02,12,FULFILLED,2026-08-28T23:25:20.880590
O002313,P0096,W08,14,CANCELLED,2026-08-28T07:33:20.880590
O002314,P0033,W03,7,FULFILLED,2026-08-15T20:17:20.880590
O002315,P0014,W05,6,PROCESSING,2026-08-24T22:29:20.880590
O002316,P0056,W08,14,FULFILLED,2026-08-29T06:15:20.880590
O002317,P0080,W02,20,CANCELLED,2026-08-21T13:34:20.880590
O002318,P0026,W06,12,PLACED,2026-08-26T14:20:20.880590
O002319,P0022,W01,17,FULFILLED,2026-08-27T12:17:20.880590
O002320,P0053,W05,20,FULFILLED,2026-09-02T18:26:20.880590
O002321,P0004,W02,6,FULFILLED,2026-08-25T04:28:20.880590
O002322,P0024,W06,8,PLACED,2026-08-26T14:25:20.880590
O002323,P0085,W06,12,PROCESSING,2026-08-16T20:27:20.880590
O002324,P0016,W01,11,PLACED,2026-08-21T08:52:20.880590
O002325,P0028,W08,19,FULFILLED,2026-08-22T00:37:20.880590
O002326,P0072,W02,13,FULFILLED,2026-08-17T15:31:20.880590
O002327,P0028,W04,4,FULFILLED,2026-09-03T10:44:20.880590
O002328,P0086,W02,19,CANCELLED,2026-09-03T17:24:20.880590
O002329,P0041,W06,7,PROCESSING,2026-08-26T20:46:20.880590
O002330,P0064,W08,2,FULFILLED,2026-08-09T07:39:20.880590
O002331,P0016,W02,15,PROCESSING,2026-08-26T05:31:20.880590
O002332,P0042,W07,8,PLACED,2026-09-03T10:20:20.880590
O002333,P0003,W01,30,CANCELLED,2026-08-20T00:45:20.880590
O002334,P0017,W07,2,PLACED,2026-08-20T00:01:20.880590
O002335,P0083,W01,3,CANCELLED,2026-08-22T09:56:20.880590
O002336,P0054,W05,9,FULFILLED,2026-08-11T09:18:20.880590
O002337,P0052,W02,18,FULFILLED,2026-08-22T19:08:20.880590
O002338,P0079,W01,13,FULFILLED,2026-08-29T12:47:20.880590
O002339,P0064,W02,27,FULFILLED,2026-08-27T17:56:20.880590
O002340,P0014,W01,8,PLACED,2026-09-04T04:24:20.880590
O002341,P0018,W02,11,CANCELLED,2026-08-07T12:46:20.880590
O002342,P0022,W02,7,FULFILLED,2026-08-17T08:38:20.880590
O002343,P0001,W01,9,PLACED,2026-08-31T12:34:20.880590
O002344,P0007,W05,3,FULFILLED,2026-08-12T02:26:20.880590
O002345,P0089,W07,9,PROCESSING,2026-08-22T01:07:20.880590
O002346,P0075,W08,4,PROCESSING,2026-08-13T07:53:20.880590
O002347,P0019,W07,21,CANCELLED,2026-08-21T14:12:20.880590
O002348,P0067,W04,19,CANCELLED,2026-08-12T15:04:20.880590
O002349,P0036,W06,25,CANCELLED,2026-08-29T08:44:20.880590
O002350,P0012,W05,25,FULFILLED,2026-08-17T08:05:20.880590
O002351,P0046,W04,22,PROCESSING,2026-08-10T19:51:20.880590
O002352,P0010,W08,2,PROCESSING,2026-08-10T14:37:20.880590
O002353,P0086,W04,15,CANCELLED,2026-08-07T15:45:20.880590
O002354,P0063,W02,11,PROCESSING,2026-08-15T14:40:20.880590
O002355,P0098,W06,25,FULFILLED,2026-09-02T22:25:20.880590
O002356,P0084,W03,28,PLACED,2026-08-27T17:19:20.880590
O002357,P0029,W06,13,CANCELLED,2026-08-12T23:28:20.880590
O002358,P0066,W04,25,CANCELLED,2026-09-04T07:08:20.880590
O002359,P0009,W05,14,PROCESSING,2026-08-15T14:42:20.880590
O002360,P0074,W02,5,CANCELLED,2026-08-21T00:54:20.880590
O002361,P0096,W02,8,PLACED,2026-08-11T22:28:20.880590
O002362,P0024,W05,1,CANCELLED,2026-08-28T00:47:20.880590
O002363,P0058,W06,9,PLACED,2026-08-31T05:17:20.880590
O002364,P0011,W06,14,PROCESSING,2026-09-01T02:29:20.880590
O002365,P0051,W07,17,FULFILLED,2026-08-13T21:56:20.880590
O002366,P0057,W05,12,PLACED,2026-08-09T11:28:20.880590
O002367,P0084,W07,24,CANCELLED,2026-08-09T07:05:20.880590
O002368,P0038,W04,13,PROCESSING,2026-08-15T21:14:20.880590
O002369,P0036,W08,17,CANCELLED,2026-09-03T02:16:20.880590
O002370,P0088,W01,21,PROCESSING,2026-08-12T00:40:20.880590
O002371,P0029,W02,2,PLACED,2026-08-12T02:44:20.880590
O002372,P0035,W04,3,PLACED,2026-09-02T05:43:20.880590
O002373,P0029,W07,13,CANCELLED,2026-08-19T14:17:20.880590
O002374,P0029,W05,16,PROCESSING,2026-08-11T16:04:20.880590
O002375,P0027,W06,21,FULFILLED,2026-08-14T20:13:20.880590
O002376,P0037,W01,4,PROCESSING,2026-09-03T04:44:20.880590
O002377,P0090,W08,24,FULFILLED,2026-08-29T23:05:20.880590
O002378,P0022,W06,22,PLACED,2026-08-17T22:03:20.880590
O002379,P0024,W06,29,CANCELLED,2026-08-14T15:26:20.880590
O002380,P0002,W08,14,FULFILLED,2026-08-13T12:20:20.880590
O002381,P0023,W05,29,PLACED,2026-08-08T00:09:20.880590
O002382,P0087,W01,20,FULFILLED,2026-08-14T19:53:20.880590
O002383,P0075,W01,16,PROCESSING,2026-08-28T14:57:20.880590
O002384,P0015,W01,27,PLACED,2026-08-28T13:35:20.880590
O002385,P0088,W05,27,PROCESSING,2026-09-01T21:01:20.880590
O002386,P0065,W03,25,PROCESSING,2026-08-30T23:09:20.880590
O002387,P0013,W05,26,FULFILLED,2026-08-11T07:59:20.880590
O002388,P0063,W06,18,FULFILLED,2026-08-27T15:47:20.880590
O002389,P0033,W06,15,PLACED,2026-08-29T04:47:20.880590
O002390,P0039,W06,29,CANCELLED,2026-08-23T02:34:20.880590
O002391,P0035,W01,5,CANCELLED,2026-08-12T04:34:20.880590
O002392,P0085,W03,12,CANCELLED,2026-08-17T01:59:20.880590
O002393,P0032,W07,12,PROCESSING,2026-08-08T11:10:20.880590
O002394,P0025,W07,21,PLACED,2026-08-11T02:55:20.880590
O002395,P0081,W08,29,PROCESSING,2026-08-19T12:36:20.880590
O002396,P0087,W06,29,FULFILLED,2026-08-19T03:12:20.880590
O002397,P0076,W07,9,FULFILLED,2026-08-24T20:31:20.880590
O002398,P0006,W06,27,PLACED,2026-08-15T17:34:20.880590
O002399,P0059,W06,10,PLACED,2026-08-26T18:52:20.880590
O002400,P0064,W03,15,PROCESSING,2026-08-07T10:31:20.880590
O002401,P0038,W03,10,CANCELLED,2026-08-30T20:52:20.880590
O002402,P0009,W05,1,CANCELLED,2026-08-20T04:16:20.880590
O002403,P0028,W05,27,PLACED,2026-08-08T22:08:20.880590
O002404,P0063,W05,1,CANCELLED,2026-08-09T11:31:20.880590
O002405,P0085,W01,2,FULFILLED,2026-08-23T02:10:20.880590
O002406,P0045,W05,26,PROCESSING,2026-08-13T07:50:20.880590
O002407,P0092,W05,5,PROCESSING,2026-08-10T23:21:20.880590
O002408,P0075,W02,10,PROCESSING,2026-08-26T17:19:20.880590
O002409,P0061,W06,8,CANCELLED,2026-08-08T12:31:20.880590
O002410,P0052,W02,29,FULFILLED,2026-08-26T06:58:20.880590
O002411,P0077,W05,6,CANCELLED,2026-08-20T19:18:20.880590
O002412,P0075,W03,22,PROCESSING,2026-08-21T17:39:20.880590
O002413,P0018,W07,18,PROCESSING,2026-08-18T10:30:20.880590
O002414,P0040,W02,10,CANCELLED,2026-08-20T18:15:20.880590
O002415,P0024,W07,26,CANCELLED,2026-08-31T21:36:20.880590
O002416,P0018,W08,23,FULFILLED,2026-08-11T10:19:20.880590
O002417,P0088,W06,15,FULFILLED,2026-08-29T23:43:20.880590
O002418,P0060,W07,14,CANCELLED,2026-08-26T12:32:20.880590
O002419,P0072,W01,25,CANCELLED,2026-08-08T07:38:20.880590
O002420,P0097,W03,20,FULFILLED,2026-08-11T02:00:20.880590
O002421,P0075,W06,5,FULFILLED,2026-08-18T02:27:20.880590
O002422,P0097,W07,5,CANCELLED,2026-08-09T11:53:20.880590
O002423,P0060,W08,27,PLACED,2026-08-07T07:55:20.880590
O002424,P0008,W05,27,PLACED,2026-08-10T21:53:20.880590
O002425,P0077,W02,27,FULFILLED,2026-08-22T05:40:20.880590
O002426,P0062,W06,28,PLACED,2026-09-01T19:01:20.880590
O002427,P0095,W01,23,PROCESSING,2026-08-12T14:03:20.880590
O002428,P0019,W08,5,PROCESSING,2026-08-30T13:18:20.880590
O002429,P0020,W05,21,FULFILLED,2026-09-05T04:06:20.880590
O002430,P0063,W04,4,PLACED,2026-08-07T08:27:20.880590
O002431,P0020,W02,17,PLACED,2026-08-07T01:27:20.880590
O002432,P0027,W02,16,PLACED,2026-08-18T07:25:20.880590
O002433,P0057,W07,2,PLACED,2026-08-30T01:53:20.880590
O002434,P0052,W08,6,PROCESSING,2026-08-20T17:00:20.880590
O002435,P0034,W08,28,PLACED,2026-08-31T22:34:20.880590
O002436,P0019,W01,6,PROCESSING,2026-08-26T17:39:20.880590
O002437,P0031,W03,17,PROCESSING,2026-09-05T23:32:20.880590
O002438,P0062,W05,10,PLACED,2026-08-28T17:30:20.880590
O002439,P0064,W06,22,FULFILLED,2026-09-02T20:30:20.880590
O002440,P0050,W02,15,CANCELLED,2026-08-24T20:41:20.880590
O002441,P0019,W01,10,CANCELLED,2026-08-26T09:26:20.880590
O002442,P0073,W07,1,FULFILLED,2026-08-12T12:37:20.880590
O002443,P0083,W08,2,FULFILLED,2026-08-08T14:38:20.880590
O002444,P0060,W08,9,PLACED,2026-08-13T09:34:20.880590
O002445,P0046,W04,12,CANCELLED,2026-08-14T06:20:20.880590
O002446,P0009,W03,21,PROCESSING,2026-08-30T09:47:20.880590
O002447,P0084,W06,15,PROCESSING,2026-08-23T01:44:20.880590
O002448,P0098,W05,30,CANCELLED,2026-08-19T17:26:20.880590
O002449,P0083,W08,13,CANCELLED,2026-08-10T03:55:20.880590
O002450,P0085,W03,19,FULFILLED,2026-09-03T15:09:20.880590
O002451,P0090,W06,19,FULFILLED,2026-08-12T22:46:20.880590
O002452,P0080,W07,3,PLACED,2026-09-02T15:50:20.880590
O002453,P0094,W03,8,PLACED,2026-08-08T09:39:20.880590
O002454,P0064,W08,11,PROCESSING,2026-08-11T21:26:20.880590
O002455,P0014,W03,24,CANCELLED,2026-08-17T19:51:20.880590
O002456,P0009,W01,20,FULFILLED,2026-08-26T04:13:20.880590
O002457,P0005,W02,15,FULFILLED,2026-08-12T06:27:20.880590
O002458,P0081,W01,30,PROCESSING,2026-09-03T15:54:20.880590
O002459,P0014,W08,13,PROCESSING,2026-08-21T16:12:20.880590
O002460,P0074,W04,7,FULFILLED,2026-09-05T01:37:20.880590
O002461,P0057,W05,8,PROCESSING,2026-08-29T09:49:20.880590
O002462,P0056,W04,3,PLACED,2026-08-14T10:27:20.880590
O002463,P0086,W02,7,PLACED,2026-09-04T16:34:20.880590
O002464,P0001,W06,25,CANCELLED,2026-08-13T10:56:20.880590
O002465,P0070,W02,11,PROCESSING,2026-09-01T22:08:20.880590
O002466,P0068,W08,7,PROCESSING,2026-09-05T06:54:20.880590
O002467,P0061,W06,12,PROCESSING,2026-09-02T00:24:20.880590
O002468,P0057,W07,21,CANCELLED,2026-08-10T02:46:20.880590
O002469,P0073,W02,5,FULFILLED,2026-08-10T06:49:20.880590
O002470,P0016,W08,8,PLACED,2026-08-11T15:38:20.880590
O002471,P0070,W06,1,PROCESSING,2026-09-03T10:24:20.880590
O002472,P0033,W07,23,FULFILLED,2026-08-20T06:03:20.880590
O002473,P0021,W05,3,PROCESSING,2026-08-10T03:38:20.880590
O002474,P0079,W05,13,PLACED,2026-08-30T14:56:20.880590
O002475,P0090,W02,19,CANCELLED,2026-08-31T21:43:20.880590
O002476,P0084,W01,2,FULFILLED,2026-08-19T00:44:20.880590
O002477,P0034,W04,11,PLACED,2026-08-26T05:42:20.880590
O002478,P0027,W06,30,PLACED,2026-08-13T09:33:20.880590
O002479,P0064,W02,26,PLACED,2026-08-17T18:46:20.880590
O002480,P0010,W07,20,PLACED,2026-08-22T19:10:20.880590
O002481,P0062,W03,9,PLACED,2026-09-01T03:43:20.880590
O002482,P0005,W08,17,PROCESSING,2026-08-11T19:04:20.880590
O002483,P0045,W07,16,FULFILLED,2026-09-05T15:45:20.880590
O002484,P0003,W01,1,PROCESSING,2026-08-17T10:11:20.880590
O002485,P0078,W07,22,PLACED,2026-08-31T08:53:20.880590
O002486,P0062,W01,13,CANCELLED,2026-09-01T04:53:20.880590
O002487,P0056,W07,18,PROCESSING,2026-08-12T18:12:20.880590
O002488,P0057,W02,29,FULFILLED,2026-08-12T07:39:20.880590
O002489,P0025,W06,14,PLACED,2026-08-23T01:39:20.880590
O002490,P0030,W02,19,PLACED,2026-08-17T21:33:20.880590
O002491,P0053,W01,26,PLACED,2026-08-17T09:29:20.880590
O002492,P0008,W02,2,PROCESSING,2026-08-18T10:23:20.880590
O002493,P0024,W05,2,FULFILLED,2026-08-27T00:26:20.880590
O002494,P0078,W04,10,PROCESSING,2026-08-22T23:20:20.880590
O002495,P0051,W08,22,PLACED,2026-09-03T15:27:20.880590
O002496,P0010,W02,9,PROCESSING,2026-09-05T22:35:20.880590
O002497,P0091,W06,29,PROCESSING,2026-08-29T14:00:20.880590
O002498,P0092,W05,12,FULFILLED,2026-08-27T05:52:20.880590
O002499,P0032,W05,11,PLACED,2026-09-05T19:22:20.880590
O002500,P0045,W07,23,CANCELLED,2026-08-09T12:23:20.880590
O002501,P0011,W04,30,PROCESSING,2026-08-19T19:00:20.880590
O002502,P0030,W05,24,PROCESSING,2026-08-30T18:28:20.880590
O002503,P0048,W03,2,PROCESSING,2026-08-12T15:29:20.880590
O002504,P0084,W08,4,PLACED,2026-08-27T02:19:20.880590
O002505,P0005,W05,9,CANCELLED,2026-08-29T18:21:20.880590
O002506,P0011,W01,9,CANCELLED,2026-08-20T17:32:20.880590
O002507,P0003,W07,13,CANCELLED,2026-08-29T14:28:20.880590
O002508,P0029,W04,13,PROCESSING,2026-08-09T01:55:20.880590
O002509,P0069,W01,22,FULFILLED,2026-08-26T16:16:20.880590
O002510,P0070,W06,30,PLACED,2026-08-08T11:36:20.880590
O002511,P0097,W06,30,FULFILLED,2026-09-03T18:19:20.880590
O002512,P0028,W01,11,CANCELLED,2026-09-02T22:54:20.880590
O002513,P0094,W01,26,PLACED,2026-08-26T12:24:20.880590
O002514,P0050,W05,28,CANCELLED,2026-09-01T05:45:20.880590
O002515,P0074,W05,6,CANCELLED,2026-08-26T08:21:20.880590
O002516,P0096,W04,5,PLACED,2026-08-28T07:52:20.880590
O002517,P0088,W05,3,PROCESSING,2026-08-19T20:00:20.880590
O002518,P0038,W06,19,CANCELLED,2026-08-31T18:18:20.880590
O002519,P0079,W05,12,FULFILLED,2026-08-08T19:35:20.880590
O002520,P0084,W01,4,FULFILLED,2026-08-18T11:02:20.880590
O002521,P0085,W06,27,FULFILLED,2026-09-01T22:18:20.880590
O002522,P0057,W08,1,CANCELLED,2026-08-15T04:41:20.880590
O002523,P0060,W01,12,CANCELLED,2026-08-07T11:06:20.880590
O002524,P0072,W04,14,PLACED,2026-09-05T02:00:20.880590
O002525,P0011,W05,29,FULFILLED,2026-09-02T10:27:20.880590
O002526,P0057,W03,9,FULFILLED,2026-08-09T23:22:20.880590
O002527,P0064,W03,8,PROCESSING,2026-08-18T20:54:20.880590
O002528,P0080,W01,8,PLACED,2026-08-13T17:52:20.880590
O002529,P0005,W03,22,CANCELLED,2026-09-05T20:24:20.880590
O002530,P0041,W01,18,PROCESSING,2026-09-02T10:48:20.880590
O002531,P0092,W05,9,PLACED,2026-08-09T19:50:20.880590
O002532,P0070,W01,20,PROCESSING,2026-08-23T03:21:20.880590
O002533,P0014,W02,17,CANCELLED,2026-08-22T23:24:20.880590
O002534,P0066,W02,8,PROCESSING,2026-08-12T05:02:20.880590
O002535,P0074,W06,27,CANCELLED,2026-08-21T21:15:20.880590
O002536,P0083,W07,29,FULFILLED,2026-08-10T07:23:20.880590
O002537,P0004,W06,20,FULFILLED,2026-08-13T13:41:20.880590
O002538,P0053,W06,16,FULFILLED,2026-08-22T07:18:20.880590
O002539,P0004,W03,12,PLACED,2026-09-04T08:42:20.880590
O002540,P0020,W01,4,PROCESSING,2026-08-20T07:07:20.880590
O002541,P0066,W06,7,CANCELLED,2026-08-21T07:24:20.880590
O002542,P0005,W03,13,PLACED,2026-09-02T13:51:20.880590
O002543,P0029,W07,18,PLACED,2026-08-10T13:51:20.880590
O002544,P0007,W08,22,CANCELLED,2026-08-31T01:52:20.880590
O002545,P0035,W04,27,FULFILLED,2026-08-21T11:35:20.880590
O002546,P0043,W04,26,FULFILLED,2026-08-18T03:57:20.880590
O002547,P0059,W06,24,PLACED,2026-08-17T13:36:20.880590
O002548,P0057,W07,12,PLACED,2026-08-18T00:42:20.880590
O002549,P0072,W02,30,FULFILLED,2026-08-23T01:52:20.880590
O002550,P0062,W04,15,CANCELLED,2026-09-05T19:01:20.880590
O002551,P0073,W03,30,PROCESSING,2026-08-17T12:22:20.880590
O002552,P0087,W03,20,FULFILLED,2026-08-25T14:38:20.880590
O002553,P0044,W06,4,PLACED,2026-08-20T02:46:20.880590
O002554,P0054,W03,19,CANCELLED,2026-08-25T15:36:20.880590
O002555,P0099,W04,29,PROCESSING,2026-09-04T20:25:20.880590
O002556,P0002,W03,4,CANCELLED,2026-08-27T17:22:20.880590
O002557,P0098,W08,24,PLACED,2026-08-19T01:05:20.880590
O002558,P0005,W07,1,PROCESSING,2026-08-12T19:28:20.880590
O002559,P0017,W07,29,CANCELLED,2026-08-10T09:10:20.880590
O002560,P0017,W07,23,PROCESSING,2026-08-23T04:28:20.880590
O002561,P0016,W06,29,FULFILLED,2026-08-20T09:52:20.880590
O002562,P0078,W02,24,PLACED,2026-09-02T23:28:20.880590
O002563,P0095,W06,15,CANCELLED,2026-08-10T09:58:20.880590
O002564,P0058,W07,10,CANCELLED,2026-09-04T18:27:20.880590
O002565,P0094,W03,24,PLACED,2026-08-13T04:26:20.880590
O002566,P0001,W06,22,CANCELLED,2026-08-13T23:43:20.880590
O002567,P0042,W08,6,FULFILLED,2026-08-24T07:47:20.880590
O002568,P0030,W05,16,FULFILLED,2026-08-11T11:15:20.880590
O002569,P0073,W07,10,FULFILLED,2026-08-09T06:09:20.880590
O002570,P0041,W03,5,PLACED,2026-08-24T12:55:20.880590
O002571,P0056,W05,19,FULFILLED,2026-08-16T15:32:20.880590
O002572,P0045,W05,6,PLACED,2026-08-11T14:03:20.880590
O002573,P0036,W08,15,PROCESSING,2026-08-20T03:49:20.880590
O002574,P0037,W05,20,PLACED,2026-08-14T18:21:20.880590
O002575,P0086,W05,5,PLACED,2026-08-17T14:28:20.880590
O002576,P0071,W03,1,PLACED,2026-08-16T11:20:20.880590
O002577,P0069,W04,1,CANCELLED,2026-08-31T15:03:20.880590
O002578,P0048,W04,10,CANCELLED,2026-08-08T05:34:20.880590
O002579,P0067,W03,27,CANCELLED,2026-08-27T07:17:20.880590
O002580,P0015,W02,15,CANCELLED,2026-08-20T11:34:20.880590
O002581,P0034,W02,28,PROCESSING,2026-08-29T12:10:20.880590
O002582,P0094,W02,12,PLACED,2026-08-19T17:33:20.880590
O002583,P0094,W02,11,PROCESSING,2026-08-17T04:22:20.880590
O002584,P0043,W05,15,PLACED,2026-08-30T03:15:20.880590
O002585,P0005,W07,4,FULFILLED,2026-08-21T09:16:20.880590
O002586,P0072,W01,21,PLACED,2026-08-15T17:22:20.880590
O002587,P0018,W07,28,PROCESSING,2026-08-18T06:01:20.880590
O002588,P0034,W08,5,CANCELLED,2026-08-15T23:08:20.880590
O002589,P0094,W08,10,PROCESSING,2026-08-15T13:47:20.880590
O002590,P0082,W02,17,PROCESSING,2026-08-16T02:18:20.880590
O002591,P0056,W02,16,PROCESSING,2026-08-07T04:54:20.880590
O002592,P0005,W07,23,FULFILLED,2026-08-15T03:57:20.880590
O002593,P0049,W04,21,FULFILLED,2026-09-03T23:23:20.880590
O002594,P0068,W03,29,FULFILLED,2026-08-29T02:19:20.880590
O002595,P0038,W08,16,CANCELLED,2026-08-17T14:42:20.880590
O002596,P0046,W08,10,PLACED,2026-09-03T06:25:20.880590
O002597,P0015,W05,14,CANCELLED,2026-08-17T00:32:20.880590
O002598,P0032,W07,4,PROCESSING,2026-08-21T20:50:20.880590
O002599,P0041,W02,12,CANCELLED,2026-08-28T05:01:20.880590
O002600,P0100,W08,27,CANCELLED,2026-08-12T21:17:20.880590
O002601,P0053,W04,1,FULFILLED,2026-09-03T09:55:20.880590
O002602,P0065,W04,29,CANCELLED,2026-08-19T06:03:20.880590
O002603,P0072,W06,9,FULFILLED,2026-08-09T19:49:20.880590
O002604,P0051,W08,14,CANCELLED,2026-08-25T18:35:20.880590
O002605,P0007,W05,16,PROCESSING,2026-08-18T22:10:20.880590
O002606,P0082,W01,10,CANCELLED,2026-08-22T12:36:20.880590
O002607,P0029,W03,18,PROCESSING,2026-08-25T17:02:20.880590
O002608,P0015,W06,5,PLACED,2026-09-04T12:23:20.880590
O002609,P0049,W02,25,FULFILLED,2026-08-08T00:28:20.880590
O002610,P0099,W02,21,PLACED,2026-08-23T02:39:20.880590
O002611,P0027,W06,18,PROCESSING,2026-08-30T15:55:20.880590
O002612,P0069,W07,28,PROCESSING,2026-08-14T04:53:20.880590
O002613,P0021,W06,11,CANCELLED,2026-08-20T06:22:20.880590
O002614,P0071,W04,1,PLACED,2026-08-16T20:55:20.880590
O002615,P0097,W02,17,CANCELLED,2026-08-07T23:17:20.880590
O002616,P0006,W03,10,FULFILLED,2026-08-29T03:03:20.880590
O002617,P0030,W04,2,FULFILLED,2026-08-08T03:53:20.880590
O002618,P0049,W07,5,FULFILLED,2026-08-12T16:28:20.880590
O002619,P0010,W02,17,CANCELLED,2026-08-10T22:10:20.880590
O002620,P0002,W03,4,CANCELLED,2026-08-07T23:25:20.880590
O002621,P0078,W05,26,FULFILLED,2026-08-15T21:37:20.880590
O002622,P0066,W01,10,FULFILLED,2026-08-26T09:47:20.880590
O002623,P0026,W02,9,CANCELLED,2026-08-27T22:39:20.880590
O002624,P0038,W07,3,PROCESSING,2026-08-24T04:44:20.880590
O002625,P0072,W05,16,FULFILLED,2026-08-25T13:14:20.880590
O002626,P0065,W04,13,PLACED,2026-08-31T07:49:20.880590
O002627,P0094,W07,12,PLACED,2026-08-29T16:18:20.880590
O002628,P0029,W01,13,PROCESSING,2026-08-27T15:24:20.880590
O002629,P0048,W08,19,PLACED,2026-08-27T09:45:20.880590
O002630,P0040,W06,5,PLACED,2026-09-05T07:32:20.880590
O002631,P0072,W03,7,CANCELLED,2026-08-11T09:36:20.880590
O002632,P0032,W02,5,CANCELLED,2026-09-03T01:34:20.880590
O002633,P0061,W04,2,CANCELLED,2026-09-04T02:47:20.880590
O002634,P0053,W05,24,FULFILLED,2026-08-18T12:41:20.880590
O002635,P0005,W06,23,CANCELLED,2026-08-13T21:55:20.880590
O002636,P0035,W04,25,CANCELLED,2026-08-07T07:30:20.880590
O002637,P0064,W06,21,PROCESSING,2026-08-31T21:20:20.880590
O002638,P0060,W08,17,PLACED,2026-08-21T16:56:20.880590
O002639,P0055,W02,13,PROCESSING,2026-08-11T20:09:20.880590
O002640,P0021,W02,6,PROCESSING,2026-08-07T16:17:20.880590
O002641,P0015,W01,29,CANCELLED,2026-08-26T23:23:20.880590
O002642,P0022,W08,5,CANCELLED,2026-08-29T14:17:20.880590
O002643,P0002,W05,4,CANCELLED,2026-08-25T05:40:20.880590
O002644,P0093,W05,17,FULFILLED,2026-08-20T10:47:20.880590
O002645,P0048,W03,5,FULFILLED,2026-09-04T01:16:20.880590
O002646,P0088,W04,26,FULFILLED,2026-08-30T20:56:20.880590
O002647,P0078,W05,16,CANCELLED,2026-08-30T16:43:20.880590
O002648,P0043,W03,6,CANCELLED,2026-08-16T15:28:20.880590
O002649,P0041,W07,6,PROCESSING,2026-08-07T12:08:20.880590
O002650,P0009,W01,10,PROCESSING,2026-08-28T11:19:20.880590
O002651,P0089,W02,18,CANCELLED,2026-08-16T03:04:20.880590
O002652,P0013,W01,20,CANCELLED,2026-08-22T02:59:20.880590
O002653,P0021,W02,12,PROCESSING,2026-09-03T02:43:20.880590
O002654,P0081,W01,30,PROCESSING,2026-08-22T18:12:20.880590
O002655,P0037,W07,19,FULFILLED,2026-08-19T13:19:20.880590
O002656,P0080,W07,30,FULFILLED,2026-08-23T18:34:20.880590
O002657,P0070,W04,3,PROCESSING,2026-09-01T14:18:20.880590
O002658,P0094,W04,9,PROCESSING,2026-08-11T17:53:20.880590
O002659,P0073,W02,5,CANCELLED,2026-08-19T00:36:20.880590
O002660,P0074,W05,26,CANCELLED,2026-08-22T02:02:20.880590
O002661,P0022,W01,26,PROCESSING,2026-08-16T14:02:20.880590
O002662,P0012,W03,5,PROCESSING,2026-08-16T21:49:20.880590
O002663,P0001,W06,3,PLACED,2026-08-28T16:45:20.880590
O002664,P0066,W08,14,CANCELLED,2026-08-13T07:01:20.880590
O002665,P0039,W02,8,CANCELLED,2026-08-21T22:41:20.880590
O002666,P0100,W07,23,CANCELLED,2026-08-24T05:32:20.880590
O002667,P0040,W06,17,PLACED,2026-08-23T05:09:20.880590
O002668,P0028,W03,21,FULFILLED,2026-09-03T14:39:20.880590
